index,x,y,z,latitude,longitude,altitude
235,57.572654724121094,-56.8859748840332,237.5081329345703,42.30110442908267,-83.6985839363942,237.5081329345703
236,57.58604049682617,-57.385955810546875,237.5177001953125,42.301108920451156,-83.69858377381642,237.5177001953125
237,57.60786437988281,-57.885494232177734,237.52725219726562,42.30111340784424,-83.69858350875303,237.52725219726562
238,57.66390609741211,-58.813838958740234,237.57931518554688,42.301121747237374,-83.69858282809471,237.57931518554688
239,57.66368103027344,-58.813846588134766,237.69496154785156,42.30112174730593,-83.69858283082829,237.69496154785156
240,57.71843338012695,-59.38758087158203,237.69493103027344,42.30112690120521,-83.69858216583006,237.69493103027344
241,57.80043029785156,-59.9534912109375,237.68507385253906,42.30113198482101,-83.69858116993117,237.68507385253906
242,57.90865707397461,-60.51081848144531,237.66810607910156,42.30113699133403,-83.69857985545583,237.66810607910156
243,58.04228973388672,-61.058841705322266,237.64675903320312,42.30114191426773,-83.69857823241168,237.64675903320312
244,58.20101547241211,-61.59632110595703,237.62379455566406,42.30114674248509,-83.69857630459792,237.62379455566406
245,58.3829231262207,-62.12276840209961,237.6019287109375,42.301151471599894,-83.69857409522669,237.6019287109375
246,58.588138580322266,-62.63662338256836,237.5839080810547,42.30115608759664,-83.69857160276906,237.5839080810547
247,58.816402435302734,-63.1365966796875,237.5724639892578,42.301160578892876,-83.69856883037559,237.5724639892578
248,59.067440032958984,-63.62145233154297,237.56968688964844,42.30116493438592,-83.69856578138214,237.56968688964844
249,59.34080505371094,-64.090087890625,237.5706787109375,42.301169144172405,-83.69856246120953,237.5706787109375
250,59.6357421875,-64.54165649414062,237.57347106933594,42.301173200644996,-83.69855887903141,237.57347106933594
251,59.95134353637695,-64.97554779052734,237.57762145996094,42.30117709832081,-83.69855504587474,237.57762145996094
252,60.28632354736328,-65.39146423339844,237.58267211914062,42.30118083452703,-83.69855097735325,237.58267211914062
253,60.64010238647461,-65.79032897949219,237.58819580078125,42.3011844175565,-83.6985466805094,237.58819580078125
254,61.0126953125,-66.17278289794922,237.59371948242188,42.30118785316614,-83.69854215515781,237.59371948242188
255,61.40342712402344,-66.53740692138672,237.6051788330078,42.30119112860848,-83.69853740949921,237.6051788330078
256,61.81096649169922,-66.88330078125,237.61648559570312,42.30119423579629,-83.69853245970336,237.61648559570312
257,62.2336311340332,-67.2098159790039,237.6274871826172,42.30119716890417,-83.6985273262025,237.6274871826172
258,62.66969680786133,-67.51638793945312,237.63998413085938,42.30119992286049,-83.69852202993853,237.63998413085938
259,63.11738586425781,-67.80254364013672,237.65232849121094,42.30120249341607,-83.69851659250202,237.65232849121094
260,63.57483673095703,-68.0679931640625,237.66082763671875,42.301204877966626,-83.69851103650281,237.66082763671875
261,64.31782531738281,-68.45377349853516,237.66505432128906,42.30120834345655,-83.69850201248667,237.66505432128906
262,64.31782531738281,-68.45377349853516,237.66505432128906,42.30120834345655,-83.69850201248667,237.66505432128906
263,64.78518676757812,-68.67345428466797,237.67691040039062,42.30121031686335,-83.69849633611783,237.67691040039062
264,65.25129699707031,-68.88066101074219,237.68922424316406,42.30121217821477,-83.69849067494576,237.68922424316406
265,66.0935287475586,-69.23149108886719,237.7126007080078,42.30121532974391,-83.69848044556534,237.7126007080078
266,66.0935287475586,-69.23149108886719,237.7126007080078,42.30121532974391,-83.69848044556534,237.7126007080078
267,66.5481185913086,-69.41805267333984,237.7257080078125,42.30121700563856,-83.69847492431487,237.7257080078125
268,66.99493408203125,-69.60499572753906,237.73892211914062,42.30121868495996,-83.6984694974883,237.73892211914062
269,67.43669891357422,-69.7906723022461,237.75225830078125,42.30122035290444,-83.69846413200484,237.75225830078125
270,67.87461853027344,-69.97598266601562,237.76580810546875,42.301222017559155,-83.6984588132237,237.76580810546875
